-----
{
 "description": "Time Series data from 1950-51 on wards on all important macro economic variables such as Gross Domestic Product by Industry, Capital Formation, Net income, Savings etc are presented in this table at constant prices (2004-05). The data are taken from the Central Statistical Office. To understand the...", 
 "file_name": "GDP-Growth-PercentSharte-at-Constant-04-05-Price.xls", 
 "title": "Time Series Macro Economic Aggregates at Constant (2004-05) Prices and Population ", 
 "url": "http://data.gov.in/sites/default/files/GDP-Growth-PercentSharte-at-Constant-04-05-Price.xls"
}
-----
"","","STATEMENT 2 : GROSS DOMESTIC PRODUCT BY ECONOMIC ACTIVITY - at constant(2004-05) prices","","","","","","","","","","","","","","","","","STATEMENT 2 : GROSS DOMESTIC PRODUCT BY ECONOMIC ACTIVITY - at constant(2004-05) prices","","","","","","","","","","","","","","","","STATEMENT 2 : GROSS DOMESTIC PRODUCT BY ECONOMIC ACTIVITY - at constant(2004-05) prices","","","","","","","","","","","","","","","STATEMENT 2 : GROSS DOMESTIC PRODUCT BY ECONOMIC ACTIVITY - at constant(2004-05) prices","","","","","","","","","","","","","",""
"","","GROSS DOMESTIC PRODUCT AT CONSTANT(2004-05) PRICES percentage distribution","","","","","","","","","","","","","","","","","GROSS DOMESTIC PRODUCT AT CONSTANT(2004-05) PRICES percentage distribution","","","","","","","","","","","","","","","","GROSS DOMESTIC PRODUCT AT CONSTANT(2004-05) PRICES percentage distribution","","","","","","","","","","","","","","","GROSS DOMESTIC PRODUCT AT CONSTANT(2004-05) PRICES percentage distribution","","","","","","","","","","","","","",""
"Industry","","1950-51","1951-52","1952-53","1953-54","1954-55","1955-56","1956-57","1957-58","1958-59","1959-60","1960-61","1961-62","1962-63","1963-64","1964-65","1965-66","1966-67","1967-68","1968-69","1969-70","1970-71","1971-72","1972-73","1973-74","1974-75","1975-76","1976-77","1977-78","1978-79","1979-80","1980-81","1981-82","1982-83","1983-84","1984-85","1985-86","1986-87","1987-88","1988-89","1989-90","1990-91","1991-92","1992-93","1993-94","1994-95","1995-96","1996-97","1997-98","1998-99","1999-00","2000-01","2001-02","2002-03","2003-04","2004-05","2005-06","2006-07","2007-08","2008-09","2009-10","2010-11","2011-12","2012-13"
"AT FACTOR COST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1.0,"Agriculture,forestry & fishing",51.8752114506,51.4475823726,51.6057408657,52.3911244372,51.7348045865,50.0069427899,49.8856736444,48.2280064679,49.3427978689,47.8000165504,47.6461442825,46.251031039,44.3919600405,43.2411797483,43.9004679935,40.5343913652,39.555196401,42.0179875677,40.8845450122,40.85039186,41.6590298981,40.4683422943,38.5602972778,39.5378310626,38.4887468474,39.8606381166,37.0937806532,37.9795739122,36.8275861535,33.8855273476,35.6934960781,35.3475115068,34.2467287063,34.9666309022,34.1674355666,32.9053797306,31.4151374084,29.8609151415,31.3462926061,29.8859992907,29.5254970317,28.5407392487,28.8894038777,28.2446438596,27.7989673174,25.7303799473,26.1940343352,24.4723934649,24.3891377423,23.2738393914,22.3134915929,22.4168860564,20.1330878825,20.3178180343,19.0285345663,18.2746285207,17.371683367,16.8114222411,15.7667730837,14.6363291811,14.4516118932,14.1028582688,13.6776466364
1.1,"  Agriculture",41.8283103894,41.5440688116,42.0782002684,43.2310521963,42.6299634251,40.9504813587,41.0638858426,39.4540689801,40.7953132437,39.3392844124,39.4141063184,38.1045737685,36.5142931756,35.4058352509,36.3102753813,32.6112888662,31.5441080741,34.1501549639,33.166781489,33.3949033935,34.1572995867,32.9151824854,31.1622608516,32.3170967145,31.0660558246,32.5454718317,30.1888200482,31.6059262382,30.5545845511,27.9244219665,29.8183901582,29.5989322142,28.717673761,29.4897506568,28.7869868551,27.6907622405,26.4415528383,25.0978419081,26.6210111633,25.1817454842,24.9409293815,24.02092326,24.4070364915,23.8293238061,23.4587142939,21.6512936016,22.137838789,20.5939165625,20.6779154389,19.682030881,18.7569209868,18.9241377338,16.7173688366,17.1474556474,16.0403775993,15.4621800769,14.6939264282,14.2932504209,13.3562221955,12.3495625924,12.2918212839,12.0249849598,""
1.2,"  Forestry & logging",14.3433240639,13.9835917643,12.8662596026,11.7411869233,11.6865143321,11.8539662633,11.1409035503,11.3172569155,10.4941841364,10.6331906435,10.0358401474,10.1218206133,9.93364295698,10.00771796,9.14048872354,10.7546190999,11.1709253642,10.28505005,10.0645900017,9.42404113665,9.40997221925,9.7240037166,9.67163912607,8.99121697315,9.66220319692,9.10832183461,8.69654039324,7.16292790618,7.1577676292,6.87921157213,6.32587815986,6.15767409348,5.86732516009,5.26512974711,5.08571663563,4.91135697847,4.64964595331,4.4086830417,3.98004287685,4.12120471165,3.86243391506,3.83753853515,3.55701191304,3.34964386076,3.23194310466,3.00082878495,2.82116555477,2.77114125424,2.62820900732,2.55058045085,2.5113684032,2.45314819059,2.37469424515,2.17250510179,2.07439854316,1.92869943774,1.81785594691,1.68599256117,1.6094545677,1.52515321029,1.42527666972,1.37404152213,""
1.3,"  Fishing",0.97718467392,1.01375711055,1.04005264515,1.00140587507,1.03255218767,1.08869587347,1.14416676657,1.18516381133,1.14940849699,1.13450073454,1.13254136244,1.12948455466,1.0498698996,1.0923128983,1.11702239721,1.15939744613,1.18915072515,1.1473424248,1.18579160075,1.14012376723,1.11425458686,1.17398948244,1.20942319872,1.18989442999,1.26610428944,1.23277302638,1.17684335663,1.09504471185,1.08803290501,1.14009810864,1.0827244997,1.03388888625,0.993416781384,1.10178838183,1.13231567478,1.12293731889,1.0816788227,1.07306468753,1.06230288649,1.11453083378,1.10979896264,1.13352659498,1.16777832194,1.22889254662,1.22836860751,1.20405977984,1.20571778492,1.17588688739,1.04715253468,1.0412280595,1.04520220283,1.03960013208,1.04102480079,0.997857285104,0.913758423813,0.883749006017,0.85990099194,0.832179259039,0.801096320487,0.761613378454,0.734513939601,0.703831786921,""
2.0,"Mining & quarrying",1.83762473505,2.01703688536,2.00660080539,1.91989747276,1.92046592042,1.90203876157,1.89111428202,2.03872005205,1.95406788188,2.01063134195,2.15880886439,2.21443069208,2.42586147925,2.37738475667,2.24159389921,2.60010505854,2.63458837553,2.51017824594,2.51551203174,2.4783379371,2.1983121697,2.2338391077,2.37336246011,2.29862166644,2.38485687741,2.45314557102,2.50889770511,2.40762076463,2.34395341784,2.49921341886,2.6162531931,2.81535272191,3.0605842046,2.91985994293,2.84152982416,2.87681358918,3.09554677852,3.10266273554,3.27198387256,3.31703995772,3.48021184194,3.54632648046,3.39677510994,3.25885901501,3.34748007398,3.30311431172,3.0761337101,3.23859125284,3.12147208531,3.0228531921,2.96536904464,2.86262233278,2.98445395742,2.83648803814,2.86148538818,2.64798856055,2.59732182812,2.46358628088,2.35784180415,2.29912246213,2.20655984205,2.06440923163,1.9753515778
3.0,"Manufacturing",8.97511878226,9.04727825481,9.10363869304,9.24563165265,9.49052040871,9.978119339,10.1496396605,10.669586535,10.4082985836,10.87706075,11.0007402865,11.5807810742,12.1664186086,12.6754490359,12.5966025893,13.1958882664,13.1658189561,12.2220852241,12.5709751086,13.0681286059,12.7365293992,13.0212336418,13.5749667707,13.5616815484,13.7968643064,12.9239813008,13.8838780842,13.7228716543,14.61380297,14.9190798116,13.9479953607,14.2839477115,14.3344283285,14.650507586,14.6852798368,14.5479254149,14.7124123203,15.0059359804,14.7793174522,15.1561263057,15.0824855701,14.513127,14.1999466023,14.590952889,15.1979858532,16.3557762748,16.5870302082,15.9110816749,15.381392762,15.0675394151,15.5014025248,15.0242731355,15.4398844732,15.1940487892,15.2525840318,15.3399571805,16.0044828731,16.1440004632,15.7815133522,16.1741261256,16.2340483208,15.6958150102,15.2365704875
3.1,"  Registered",3.6897806948,3.70072354753,3.61528363615,3.5579621098,3.7929008259,4.15142374309,4.36552454015,4.6251162139,4.42264823788,4.76469285165,5.0163447326,5.2704255003,5.66398448548,6.00102064305,6.03804695865,6.47260459898,6.41311455997,5.73706485119,5.96933924147,6.57753848559,6.41272023416,6.46323092848,6.69045924671,6.71478228075,6.70407223825,6.21245160629,6.90207939833,6.85319468454,7.20452132508,7.44001453435,6.83049416681,7.02430462004,7.37720891272,7.88335561784,8.1618498719,8.05219998861,8.09819709599,8.3445580424,8.46086883079,8.94047090547,8.96993636713,8.73205211865,8.45831909526,8.90314189902,9.45918023378,10.2213450067,10.48293838,9.78813216528,9.4932765377,9.27120485693,9.54794329042,9.50398063683,9.88935807421,9.79834340906,9.83838364213,10.0747509647,10.6435262289,10.7150874786,10.6297053565,11.1734517337,11.3308948352,10.9421565571,""
