"","","STATEMENT 1 : GROSS DOMESTIC PRODUCT BY ECONOMIC ACTIVITY AT CURRENT  PRICES","","","","","","","","","","","","","","","","","STATEMENT 1 : GROSS DOMESTIC PRODUCT BY ECONOMIC ACTIVITY AT CURRENT  PRICES","","","","","","","","","","","","","","","","STATEMENT 1 : GROSS DOMESTIC PRODUCT BY ECONOMIC ACTIVITY AT CURRENT  PRICES","","","","","","","","","","","","","","","STATEMENT 1 : GROSS DOMESTIC PRODUCT BY ECONOMIC ACTIVITY AT CURRENT  PRICES","","","","","","","","","","","","","","","STATEMENT 1: GROSS DOMESTIC PRODUCT AT CURRENT PRICES","","","","","","","","","","","","","","","","STATEMENT 1: GROSS DOMESTIC PRODUCT AT CURRENT PRICES","","","","","","","","","","","","","","","","STATEMENT 1: GROSS DOMESTIC PRODUCT AT CURRENT PRICES","","","","","","","","","","","","","","","STATEMENT 1: GROSS DOMESTIC PRODUCT AT CURRENT PRICES","","","","","","","","","","","","","",""
"","","GROSS DOMESTIC PRODUCT AT CURRENT PRICES  (Rs. In crore)","","","","","","","","","","","","","","","","","GROSS DOMESTIC PRODUCT AT CURRENT PRICES  (Rs. In crore)","","","","","","","","","","","","","","","","GROSS DOMESTIC PRODUCT AT CURRENT PRICES  (Rs. In crore)","","","","","","","","","","","","","","","GROSS DOMESTIC PRODUCT AT CURRENT PRICES  (Rs. In crore)","","","","","","","","","","","","","","","GROSS DOMESTIC PRODUCT AT CURRENT PRICES  - Growth rates","","","","","","","","","","","","","","","","GROSS DOMESTIC PRODUCT AT CURRENT PRICES  - Growth rates","","","","","","","","","","","","","","","","GROSS DOMESTIC PRODUCT AT CURRENT PRICES  - Growth rates","","","","","","","","","","","","","","","GROSS DOMESTIC PRODUCT AT CURRENT PRICES  - Growth rates","","","","","","","","","","","","","",""
"Industry","","1950-51","1951-52","1952-53","1953-54","1954-55","1955-56","1956-57","1957-58","1958-59","1959-60","1960-61","1961-62","1962-63","1963-64","1964-65","1965-66","1966-67","1967-68","1968-69","1969-70","1970-71","1971-72","1972-73","1973-74","1974-75","1975-76","1976-77","1977-78","1978-79","1979-80","1980-81","1981-82","1982-83","1983-84","1984-85","1985-86","1986-87","1987-88","1988-89","1989-90","1990-91","1991-92","1992-93","1993-94","1994-95","1995-96","1996-97","1997-98","1998-99","1999-2000","2000-01","2001-02","2002-03","2003-04","2004-05","2005-06","2006-07","2007-08","2008-09","2009-10","2010-11","2011-12","2012-13","1951-52","1952-53","1953-54","1954-55","1955-56","1956-57","1957-58","1958-59","1959-60","1960-61","1961-62","1962-63","1963-64","1964-65","1965-66","1966-67","1967-68","1968-69","1969-70","1970-71","1971-72","1972-73","1973-74","1974-75","1975-76","1976-77","1977-78","1978-79","1979-80","1980-81","1981-82","1982-83","1983-84","1984-85","1985-86","1986-87","1987-88","1988-89","1989-90","1990-91","1991-92","1992-93","1993-94","1994-95","1995-96","1996-97","1997-98","1998-99","1999-00","2000-01","2001-02","2002-03","2003-04","2004-05","2005-06","2006-07","2007-08","2008-09","2009-10","2010-11","2011-12","2012-13"
"AT FACTOR COST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1.0,"Agriculture,forestry & fishing",5199.45778066,5368.88046607,5230.08787067,5762.28568475,4901.77159329,4753.40709476,6038.91368523,5913.52175421,6861.14016416,6892.7274445,7256.45976347,7515.85833831,7673.79473997,9031.09060392,11034.4899292,11003.8598392,12800.5060568,16018.5798894,16511.5329006,18059.3096369,18620.2231604,19021.2859015,20921.308673,27569.9525877,30204.1403293,29937.0842319,30585.1020739,36212.4239245,37216.5165629,38501.0659631,48426.1527462,54582.8196218,58848.9886977,70228.2987904,75730.8949137,81160.1664055,87110.958901,96905.4884835,119677.922319,132263.620612,154350.029399,180312.875189,202219.433843,234566.419846,270106.621949,293700.537414,353141.580292,374743.718381,430384.214304,455302.454246,460608.044433,498619.807742,485079.948318,544667.102181,565426.0,637772.0,722984.0,836518.0,943204.0,1083514.0,1306942.0,1465753.0,1643145.0,3.25846833579,-2.5851310394,10.1756954612,-14.9335548173,-3.02675258739,27.0438985099,-2.07639879537,16.0246034315,0.460379464286,5.27704485488,3.57472628941,2.10137544575,17.6874142447,22.1833598304,-0.277585010409,16.3274182324,25.1402078816,3.0773827308,9.37391304348,3.10595219166,2.15390942271,9.98892914654,31.7792926751,9.55456028886,-0.884170495959,2.16459905359,18.398898382,2.77278494396,3.45155731591,25.7787324453,12.7135164088,7.81595583651,19.3364581865,7.835297477,7.16916325627,7.33215906153,11.2437398303,23.4996326754,10.5163074762,16.6987783072,16.8207585649,12.1491926918,15.9959828726,15.151445005,8.73503777665,20.2386564908,6.1171324178,14.8476126999,5.78976624005,1.16528916931,8.25251833271,-2.71546761943,12.2839861902,3.81130010162,12.7949546006,13.3608875899,15.7035287088,12.7535809152,14.8758911116,20.6206841813,12.1513425997,12.1024483661
1.1,"  Agriculture",4564.16668733,4721.82020617,4642.99344675,5148.06860895,4318.92788025,4173.92556972,5340.75624309,5216.19049981,6086.20436302,6087.17753289,6384.96751292,6576.68197718,6713.89892877,7936.20028469,9760.89378975,9670.3889919,11263.4680681,14186.8703556,14508.9895824,15919.1127231,16369.6903726,16646.0706155,18268.3447878,24169.6468756,26331.0571555,25935.9501885,26377.7693092,31373.0502487,31934.5692633,32684.8832326,41326.37784,46396.5610213,49735.5193231,59835.8653167,64334.4321158,68864.4861469,73583.1508133,81806.8238453,101853.325933,111974.363833,131108.428877,154376.720528,172814.170718,200114.097344,230029.983435,250426.138793,302673.970655,318171.122661,367799.171538,389413.876646,388721.663885,420596.229646,404490.930278,459157.923533,476634.0,536822.0,604672.0,716276.0,806646.0,928586.0,1132048.0,1268081.0,"",3.45415778252,-1.66941467436,10.8782225948,-16.1058601134,-3.35736818387,27.9552343204,-2.33236151603,16.6791044776,0.0159897665494,4.89208633094,3.00259106843,2.08641609944,18.2055370344,22.9920294298,-0.927218344965,16.4737848445,25.9547261102,2.27054465633,9.71896170099,2.83041936667,1.68836573331,9.74568839521,32.3034306414,8.94266387502,-1.50053590568,1.70350080672,18.9374654123,1.78981326385,2.3495352735,26.438811318,12.2686367555,7.19656420278,20.3081140623,7.51817789424,7.04141449946,6.85210175867,11.1760273122,24.5046820616,9.93687521392,17.0878979703,17.7473651773,11.9431544641,15.7972731707,14.9494146032,8.86673774166,20.8635696393,5.12008084867,15.5979111059,5.87676829643,-0.177757599838,8.19984290098,-3.82915923458,13.5150108848,3.80611453507,12.6277185429,12.6391988406,18.4569485605,12.6166449804,15.1169162185,21.9109484743,12.0165399347,""
1.2,"  Forestry & logging",659.399387075,654.672509748,524.683383264,517.593067274,562.498401878,560.134963214,640.491877768,657.035948412,678.306896382,737.392862966,820.113216183,924.104517371,952.465781331,1051.73020519,1146.26775173,1259.71280757,1413.33632068,1576.41358846,1874.20686004,1919.11219464,2058.55507578,2257.0839235,2545.42344043,3141.00998359,3746.05028141,3831.13407329,4152.56173151,4793.05360928,5431.18204838,6461.6413056,7709.53691985,9301.37703503,10596.3709751,11187.2894454,12096.5934682,12692.304435,14199.0173355,15515.0177169,17372.5771409,20186.6577698,21762.4704884,22453.5891501,24280.5924045,27478.179961,31119.7010592,32178.0305629,34859.1273524,39212.9711659,42868.541249,47294.0351139,50938.4340622,55205.2792456,55561.6415938,59061.1198539,61640.0,69251.0,83130.0,81311.0,92485.0,104558.0,117525.0,132131.0,"",-0.716845878136,-19.8555956679,-1.35135135135,8.67579908676,-0.420168067227,14.3459915612,2.58302583026,3.23741007194,8.71080139373,11.2179487179,12.6801152738,3.06905370844,10.4218362283,8.98876404494,9.89690721649,12.1951219512,11.5384615385,18.8905547226,2.39596469105,7.26600985222,9.64408725603,12.7748691099,23.3983286908,19.2626034612,2.27129337539,8.3898827884,15.4240182129,13.3136094675,18.9730200174,19.3123628383,20.6476748438,13.9226045262,5.57661176292,8.12801016106,4.92461756599,11.8710743837,9.26824969861,11.9726542233,16.1984062935,7.80620911393,3.17573623845,8.13679827382,13.1693144188,13.2524101066,3.40083441547,8.33207235707,12.4898244568,9.32234914727,10.3234067125,7.70583211936,8.37647497785,0.645522227482,6.29837088981,4.36645995284,12.3475016223,20.0415878471,-2.1881390593,13.74229809,13.0540087582,12.4017291838,12.4279940438,""
1.3,"  Fishing",39.2692614039,42.2144560092,44.1779190794,41.2327244741,45.1596506145,52.0317713602,56.9404290357,57.9221605708,66.1613975825,71.6664020622,80.5019858781,88.5258136667,87.5939629965,98.1731535099,112.899126536,126.731691144,155.619061919,181.710880684,199.416043418,222.712310172,240.524226099,257.190784968,298.192214456,383.922476112,443.560919004,554.451148754,587.065922211,603.839234274,721.252418716,751.071640162,900.16774739,976.994868306,1138.91375406,1402.3043076,1695.98539558,2003.44645144,2277.52300861,2689.39256552,3137.35364172,3709.70030707,4546.81433735,5161.31314015,6451.98608002,8093.99936868,9932.01743251,11104.0916746,13160.0510729,16255.7966676,17009.5700419,18594.5424863,20947.9464854,22818.2988502,25027.3764463,26448.0587938,27152.0,31699.0,35182.0,38931.0,44073.0,50370.0,57369.0,65541.0,"",7.5,4.6511627907,-6.66666666667,9.52380952381,15.2173913043,9.43396226415,1.72413793103,14.2246714046,8.32056861083,12.3287671233,9.96724205132,-1.05263157895,12.0775338293,15.0,12.2521449296,22.7941176471,16.7664670659,9.74358974359,11.6822429907,7.99772402049,6.92926410765,15.9420289855,28.75,15.5339805825,25.0,5.88235294118,2.85714285714,19.4444444444,4.13436692506,19.8511166253,8.53475600953,16.5731562165,23.1264705163,20.9427501861,18.1287561,13.6802536932,18.0841008129,16.6565893706,18.2429757916,22.565543332,13.514930613,25.0066776578,25.4497339006,22.7084038447,11.8009684339,18.5153316328,23.5238114011,4.63695129617,9.31812174243,12.6564232536,8.92857142857,9.68116690332,5.6765132792,2.6615987651,16.7464643489,10.9877283195,10.6560172816,13.2079833552,14.287659111,13.8951756998,14.2446268891,""
2.0,"Mining & quarrying",74.93357091,84.1719563646,86.2249309101,87.2514181828,91.3573672738,93.4103418193,112.913600001,131.390370911,140.628756365,149.86714182,177.582298184,187.847170911,224.80071273,243.277483639,256.621818185,296.654821822,322.31700364,374.66785455,400.330036368,445.495476369,466.025221824,488.607941824,526.587970915,601.521541825,858.14336001,1091.15597092,1248.20852365,1379.59889456,1500.72439274,1872.31278548,2334.23205821,4162.01015575,5136.06497759,5754.02743158,6472.87587822,6922.67715895,8070.86889583,8452.93892831,11053.1687052,12197.6303989,13815.7889334,15141.3240467,17460.6915383,20309.3063211,22906.6162848,25542.3908391,28000.7815864,33776.8886864,36061.5466833,41724.7173278,45867.775933,48054.5554724,62981.6592314,64120.5007081,85028.0,94462.0,106787.0,124812.0,139828.0,159304.0,196092.0,201076.0,224619.0,12.3287671233,2.43902439024,1.19047619048,4.70588235294,2.24719101124,20.8791208791,16.3636363636,7.03125,6.56934306569,18.4931506849,5.78034682081,19.6721311475,8.21917808219,5.48523206751,15.6,8.65051903114,16.2420382166,6.84931506849,11.2820512821,4.60829493088,4.84581497797,7.7731092437,14.2300194932,42.662116041,27.1531100478,14.3932267168,10.5263157895,8.77976190476,24.7606019152,24.6710526316,78.3031871708,23.403470568,12.0318270249,12.4929617592,6.94901754938,16.5859494893,4.73393927481,30.7612511926,10.3541502367,13.2661712282,9.59434976723,15.3181286155,16.314444228,12.7887674874,11.506608054,9.62474798361,20.6283781122,6.76396816199,15.7041812273,9.92950670621,4.76757264765,31.0628276804,1.80821129617,32.6065752153,11.0951686503,13.0475746861,16.879395432,12.0308944653,13.9285407787,23.0929543514,2.54166411684,11.7085082257
3.0,"Manufacturing",1054.67174772,1170.26622637,1101.72790717,1241.87342554,1287.906625,1323.71022458,1576.38134164,1678.67734045,1792.22589913,2007.04749662,2337.46357278,2577.85916998,2862.24204666,3264.26532198,3589.56659819,3825.87035544,4184.92931126,4471.35810792,4838.60074365,5573.08601509,6082.52008916,6748.4670414,7498.29671267,9073.65509432,11660.7209042,12129.2365787,13421.2350437,15033.4199849,17311.5518784,19823.9416091,22140.9459821,26040.1486721,28431.1916461,33708.0500819,37867.0037257,41982.8216907,46412.6738259,52714.9620498,62131.0390108,74932.1116552,85934.3406129,93301.373583,108091.678969,125297.717276,154813.705355,193569.723496,220574.859158,229403.737385,250372.648506,271254.766719,306296.416344,318496.006363,348533.943995,391190.150062,453225.0,521669.0,634828.0,732720.0,818322.0,922151.0,1080750.0,1202086.0,1294278.0,10.9602327837,-5.85664335664,12.7205199629,3.70675453048,2.77998411438,19.0880989181,6.4892926671,6.76416819013,11.9863013699,16.4627930683,10.284463895,11.0317460317,14.0457469621,9.96552804763,6.58307210031,9.38502673797,6.84429234906,8.21322351865,15.1797040169,9.140969163,10.9485368315,11.1111111111,21.0095497954,28.511837655,4.01789630669,10.6519355655,12.012195122,15.1537833424,14.51279324,11.6879095929,17.6108224697,9.18214025584,18.5601029374,12.3381614591,10.8691408352,10.5515826637,13.57880877,17.8622474433,20.6033455229,14.6829292739,8.57286262686,15.8521839685,15.9180044861,23.5566846073,25.0339710251,13.9511154813,4.00266751213,9.14061442919,8.34041511257,12.9183534906,3.98293593003,9.43118187735,12.2387522943,15.8579785119,15.1015500028,21.6917240626,15.420239813,11.6827710449,12.6880372274,17.1988101732,11.2270182743,7.66933480633
3.1,"  Rregistered",462.299690697,510.713005328,465.147532734,508.81444397,548.68423249,588.55402101,722.402596756,775.562314783,811.634980587,935.990749542,1123.10674708,1234.17258653,1411.44874031,1647.63494184,1836.07637248,1998.1352649,2194.00305682,2284.39294115,2471.20498219,2996.21703313,3217.80080957,3498.61000603,3873.453705,4631.1390395,6008.57696679,6280.4173627,7146.04971333,7870.66897961,9093.1687587,10436.595873,11602.4109637,13659.0832289,15640.3747381,19201.831392,22104.6389832,24527.0205023,26754.6485303,30643.3038644,36801.8963927,45429.3165174,52337.3986055,57567.5972261,65181.2543984,76699.6985129,96606.5382797,120807.778764,139406.596247,140014.445318,151900.36995,158535.303244,183592.858701,197540.963574,219407.599745,248237.64551,292344.0,345443.0,427075.0,492758.0,561460.0,641573.0,760650.0,848734.0,"",10.4722792608,-8.9219330855,9.38775510204,7.83582089552,7.26643598616,22.7419354839,7.35873850197,4.6511627907,15.3216374269,19.9912229509,9.88916144767,14.3639678692,16.733601071,11.4370863263,8.82636990771,9.80252915611,4.11986136696,8.17775425913,21.2451842209,7.39545146412,8.72674267546,10.7140749705,19.5609756098,29.7429620563,4.52420593786,13.7830386205,10.1401374934,15.5323490577,14.774025974,11.1704535168,17.726249067,14.5053037309,22.7709163851,15.1173475688,10.9587020217,9.0823425855,14.5345035262,20.0976779644,23.4428683583,15.2062206029,9.9932338251,13.225594847,17.6714060213,25.9542607765,25.051348403,15.3953807217,0.436026047578,8.48907025631,4.36795071413,15.8056628044,7.59730251594,11.069418603,13.1399485699,17.7677944052,18.1631913089,23.6311055659,15.3797342387,13.9423408651,14.2686923378,18.5601638473,11.5800959706,""
