"Months","20-21",22.0,23.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,"Mining","Manf.","Elect.","General"
"Nov'88",148.3,88.7,108.6,107.2,139.9,173.4,165.5,176.7,157.2,242.9,189.0,148.0,132.0,164.5,315.4,163.5,297.9,206.2,174.4,200.5,181.0
"Dec'88",202.9,92.4,113.5,110.1,128.7,175.4,170.4,176.4,172.0,245.6,191.4,153.9,138.0,173.8,352.2,192.1,327.5,222.0,187.6,212.9,194.5
"Jan'89",210.8,93.8,109.7,105.6,132.4,171.8,173.1,180.6,173.8,238.9,206.5,155.8,135.4,163.9,326.4,181.4,323.9,229.7,183.7,216.1,192.7
"Feb'89",199.8,94.4,102.3,98.2,139.6,175.6,173.9,170.1,159.3,219.6,183.4,142.6,133.0,164.4,382.6,181.6,315.5,219.0,179.3,200.9,186.3
"Mar'89",200.4,97.5,108.3,107.4,151.3,192.8,186.4,174.0,177.9,235.4,209.0,166.9,136.5,199.3,465.0,218.5,342.9,247.0,201.5,220.0,208.8
"Apr'89",158.7,99.7,109.0,101.9,139.6,161.6,174.2,180.7,155.3,219.5,185.8,127.9,138.4,153.6,322.1,164.6,268.7,206.3,168.5,209.5,177.5
"May'89",102.2,107.7,108.2,87.0,158.0,183.0,188.0,177.0,163.4,228.4,192.4,128.0,132.3,153.6,303.4,169.1,290.6,201.4,166.3,213.2,175.7
"Jun'89",99.9,117.4,109.9,81.6,153.1,181.9,173.5,182.6,171.0,239.2,177.5,131.8,142.4,160.5,388.0,175.2,333.3,197.1,176.1,200.8,181.4
"Jul'89",99.9,108.8,109.5,84.9,151.2,183.2,166.4,185.9,180.1,242.1,168.5,131.4,144.5,154.7,344.9,171.1,333.4,193.2,172.3,206.2,178.5
"Aug'89",102.2,103.0,109.2,81.6,163.0,159.9,170.5,180.5,173.1,237.2,174.1,141.0,133.8,149.1,382.1,167.6,343.4,193.7,174.4,215.7,181.3
"Sep'89",103.2,101.5,109.2,92.6,150.6,160.8,175.7,193.7,164.2,237.6,170.5,135.3,141.1,167.0,397.4,172.3,346.9,193.4,176.9,217.1,183.4
"Oct'89",108.3,92.5,109.8,95.2,152.7,143.1,184.7,189.3,172.4,243.0,193.5,146.9,134.4,153.3,386.1,158.5,329.3,200.0,177.6,228.0,186.0
"Nov'89",165.9,98.7,110.5,99.9,154.1,166.0,187.6,190.1,180.4,250.3,186.6,150.6,137.5,166.9,463.4,176.5,337.9,213.3,192.7,224.3,198.6
"Dec'89",208.6,102.3,116.3,110.0,153.2,183.0,187.6,192.7,185.0,271.4,201.8,156.2,148.4,184.2,478.1,190.4,332.3,229.7,205.9,235.0,211.9
"Jan'90",221.2,98.7,117.0,107.1,161.5,189.7,193.4,196.5,178.2,277.3,210.8,157.8,148.5,201.4,488.8,195.8,353.4,232.6,211.1,237.8,216.6
